ID,Data_Lancamento,Data_Caixa_Base,Tipo,Categoria,Subcategoria,Centro_Custo,Contraparte,Descricao,Metodo,Status,Valor,Valor_Sinal,AnoMes,Prazo_Dias
638,2026-03-25,2026-04-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,103003.07,103003.07,2026-04,9
1342,2026-03-25,2026-03-25,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,1000.0,-1000.0,2026-03,0
617,2026-03-26,2026-04-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,24712.67,24712.67,2026-04,27
630,2026-03-27,2026-04-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,51506.22,51506.22,2026-04,22
640,2026-03-27,2026-04-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,24537.06,24537.06,2026-04,19
641,2026-03-27,2026-05-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,10611.55,10611.55,2026-05,35
1350,2026-03-27,2026-04-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,2971.51,-2971.51,2026-04,25
1351,2026-03-27,2026-04-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,12031.29,-12031.29,2026-04,24
1353,2026-03-27,2026-04-05,Saida,Investimentos,CAPEX,TI/Operações,Fornecedores,Compra de equipamentos/softwares,Transferência,Previsto,147012.48,-147012.48,2026-04,9
620,2026-03-30,2026-05-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,16384.75,16384.75,2026-05,38
1347,2026-03-30,2026-04-29,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,23681.21,-23681.21,2026-04,30
632,2026-03-31,2026-04-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,39667.78,39667.78,2026-04,27
1355,2026-04-01,2026-04-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,39939.9,-39939.9,2026-04,0
1357,2026-04-01,2026-04-01,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,20058.37,-20058.37,2026-04,0
1364,2026-04-01,2026-04-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,8364.68,-8364.68,2026-04,18
672,2026-04-03,2026-04-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,12490.23,12490.23,2026-04,17
1368,2026-04-03,2026-05-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,12593.43,-12593.43,2026-05,29
1354,2026-04-05,2026-04-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,269462.82,-269462.82,2026-04,0
655,2026-04-06,2026-05-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,75792.14,75792.14,2026-05,31
670,2026-04-06,2026-05-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,29358.56,29358.56,2026-05,50
652,2026-04-07,2026-05-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15911.33,15911.33,2026-05,32
673,2026-04-07,2026-05-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,27327.14,27327.14,2026-05,27
1358,2026-04-08,2026-04-08,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,12812.81,-12812.81,2026-04,0
648,2026-04-09,2026-05-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,33196.75,33196.75,2026-05,24
650,2026-04-09,2026-04-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,3041.63,3041.63,2026-04,10
667,2026-04-09,2026-05-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,39253.79,39253.79,2026-05,24
651,2026-04-10,2026-05-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,37189.86,37189.86,2026-05,29
662,2026-04-10,2026-04-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,17296.34,17296.34,2026-04,20
1362,2026-04-12,2026-04-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,33422.29,-33422.29,2026-04,0
663,2026-04-13,2026-05-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15413.98,15413.98,2026-05,46
1366,2026-04-13,2026-05-04,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10046.43,-10046.43,2026-05,21
656,2026-04-14,2026-05-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,11910.93,11910.93,2026-05,27
1359,2026-04-15,2026-04-15,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,12097.19,-12097.19,2026-04,0
1543,2026-04-15,2026-04-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-04,0
644,2026-04-16,2026-05-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,10230.19,10230.19,2026-05,21
647,2026-04-17,2026-05-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,27497.63,27497.63,2026-05,23
661,2026-04-17,2026-06-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,12360.75,12360.75,2026-06,53
654,2026-04-20,2026-06-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,47889.04,47889.04,2026-06,42
668,2026-04-20,2026-05-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,42818.84,42818.84,2026-05,29
669,2026-04-20,2026-05-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,13180.06,13180.06,2026-05,19
1356,2026-04-20,2026-04-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,81238.83,-81238.83,2026-04,0
649,2026-04-21,2026-05-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,13185.57,13185.57,2026-05,17
658,2026-04-21,2026-05-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,39942.91,39942.91,2026-05,39
671,2026-04-21,2026-06-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,20270.06,20270.06,2026-06,47
1365,2026-04-21,2026-05-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,25379.3,-25379.3,2026-05,15
1367,2026-04-21,2026-05-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,11383.93,-11383.93,2026-05,10
664,2026-04-22,2026-06-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,12318.13,12318.13,2026-06,40
666,2026-04-22,2026-05-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,28631.67,28631.67,2026-05,30
1360,2026-04-22,2026-04-22,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,10757.07,-10757.07,2026-04,0
1363,2026-04-23,2026-06-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,40696.67,-40696.67,2026-06,50
659,2026-04-24,2026-05-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,10599.24,10599.24,2026-05,37
645,2026-04-27,2026-05-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,16673.39,16673.39,2026-05,24
646,2026-04-27,2026-05-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,30174.9,30174.9,2026-05,14
665,2026-04-27,2026-05-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,9854.17,9854.17,2026-05,7
1370,2026-04-27,2026-05-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,12094.93,-12094.93,2026-05,22
657,2026-04-28,2026-05-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,19062.54,19062.54,2026-05,32
660,2026-04-28,2026-06-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,12404.79,12404.79,2026-06,34
653,2026-04-29,2026-05-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,26233.81,26233.81,2026-05,26
1361,2026-04-29,2026-04-29,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,2859.88,-2859.88,2026-04,0
1369,2026-04-30,2026-05-29,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,12052.72,-12052.72,2026-05,29
691,2026-05-01,2026-05-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,45757.68,45757.68,2026-05,30
1372,2026-05-01,2026-05-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,42215.65,-42215.65,2026-05,0
676,2026-05-04,2026-05-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,26833.02,26833.02,2026-05,9
682,2026-05-05,2026-07-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,35646.55,35646.55,2026-07,59
1371,2026-05-05,2026-05-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,288966.37,-288966.37,2026-05,0
674,2026-05-06,2026-05-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15701.81,15701.81,2026-05,25
1374,2026-05-06,2026-05-06,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,15329.9,-15329.9,2026-05,0
678,2026-05-07,2026-06-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,28380.73,28380.73,2026-06,27
696,2026-05-07,2026-06-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,39919.68,39919.68,2026-06,33
1381,2026-05-07,2026-05-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,16492.23,-16492.23,2026-05,5
1385,2026-05-08,2026-05-27,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5968.33,-5968.33,2026-05,19
680,2026-05-11,2026-06-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,20030.91,20030.91,2026-06,30
1387,2026-05-11,2026-05-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,8958.38,-8958.38,2026-05,10
679,2026-05-12,2026-05-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,14052.17,14052.17,2026-05,13
690,2026-05-12,2026-06-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,30542.29,30542.29,2026-06,25
1378,2026-05-12,2026-05-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,26277.31,-26277.31,2026-05,0
1375,2026-05-13,2026-05-13,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,7996.32,-7996.32,2026-05,0
1380,2026-05-14,2026-05-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,20556.34,-20556.34,2026-05,7
1384,2026-05-14,2026-05-31,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,14728.81,-14728.81,2026-05,17
695,2026-05-15,2026-06-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,38015.73,38015.73,2026-06,27
1544,2026-05-15,2026-05-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-05,0
675,2026-05-18,2026-06-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,76310.03,76310.03,2026-06,18
693,2026-05-18,2026-07-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,22040.92,22040.92,2026-07,44
697,2026-05-18,2026-06-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,24831.03,24831.03,2026-06,32
1379,2026-05-18,2026-05-30,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,7744.23,-7744.23,2026-05,12
1382,2026-05-18,2026-05-30,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10760.46,-10760.46,2026-05,12
1386,2026-05-18,2026-06-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,7099.63,-7099.63,2026-06,14
681,2026-05-20,2026-07-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,82160.8,82160.8,2026-07,45
1373,2026-05-20,2026-05-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,69189.28,-69189.28,2026-05,0
1376,2026-05-20,2026-05-20,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,6903.81,-6903.81,2026-05,0
684,2026-05-22,2026-07-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,43086.18,43086.18,2026-07,58
689,2026-05-22,2026-06-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,17664.6,17664.6,2026-06,12
692,2026-05-25,2026-07-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,21953.71,21953.71,2026-07,51
683,2026-05-26,2026-06-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,28168.91,28168.91,2026-06,29
687,2026-05-26,2026-07-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,93343.93,93343.93,2026-07,38
1383,2026-05-26,2026-06-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5548.58,-5548.58,2026-06,7
1388,2026-05-26,2026-06-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,7082.96,-7082.96,2026-06,18
677,2026-05-27,2026-06-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,98241.43,98241.43,2026-06,18
685,2026-05-27,2026-07-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,52892.47,52892.47,2026-07,36
686,2026-05-27,2026-07-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,76526.01,76526.01,2026-07,39
1377,2026-05-27,2026-05-27,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,9187.96,-9187.96,2026-05,0
688,2026-05-28,2026-07-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31542.32,31542.32,2026-07,34
694,2026-05-29,2026-07-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,48108.75,48108.75,2026-07,33
718,2026-06-01,2026-06-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,29637.09,29637.09,2026-06,20
1390,2026-06-01,2026-06-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,41228.27,-41228.27,2026-06,0
1399,2026-06-02,2026-07-04,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,14769.72,-14769.72,2026-07,32
1402,2026-06-02,2026-06-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,3481.12,-3481.12,2026-06,19
1392,2026-06-03,2026-06-03,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,17513.72,-17513.72,2026-06,0
701,2026-06-04,2026-07-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,16971.48,16971.48,2026-07,28
720,2026-06-05,2026-07-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,46495.21,46495.21,2026-07,38
1389,2026-06-05,2026-06-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,194496.3,-194496.3,2026-06,0
712,2026-06-09,2026-07-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,68566.53,68566.53,2026-07,35
711,2026-06-10,2026-07-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,8568.79,8568.79,2026-07,26
1393,2026-06-10,2026-06-10,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,8327.0,-8327.0,2026-06,0
702,2026-06-11,2026-06-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,13599.23,13599.23,2026-06,7
706,2026-06-11,2026-06-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,35192.6,35192.6,2026-06,17
1398,2026-06-11,2026-06-30,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,14185.75,-14185.75,2026-06,19
707,2026-06-12,2026-07-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,8996.69,8996.69,2026-07,28
1396,2026-06-12,2026-06-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,26519.54,-26519.54,2026-06,0
705,2026-06-15,2026-08-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31229.42,31229.42,2026-08,64
1404,2026-06-15,2026-06-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,1884.89,-1884.89,2026-06,5
1545,2026-06-15,2026-06-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-06,0
710,2026-06-17,2026-07-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,46499.34,46499.34,2026-07,37
1394,2026-06-17,2026-06-17,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,2534.34,-2534.34,2026-06,0
1400,2026-06-17,2026-07-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,38227.95,-38227.95,2026-07,30
719,2026-06-18,2026-07-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,86386.71,86386.71,2026-07,23
699,2026-06-19,2026-08-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,12364.11,12364.11,2026-08,60
700,2026-06-19,2026-07-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,50272.67,50272.67,2026-07,27
715,2026-06-19,2026-07-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31109.17,31109.17,2026-07,34
717,2026-06-19,2026-07-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,72662.41,72662.41,2026-07,13
1391,2026-06-20,2026-06-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,64351.85,-64351.85,2026-06,0
704,2026-06-23,2026-07-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,60471.45,60471.45,2026-07,14
713,2026-06-23,2026-07-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,24277.67,24277.67,2026-07,25
1397,2026-06-23,2026-07-23,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5923.07,-5923.07,2026-07,30
708,2026-06-24,2026-07-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,66109.38,66109.38,2026-07,17
1395,2026-06-24,2026-06-24,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,11831.4,-11831.4,2026-06,0
703,2026-06-25,2026-07-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,81962.12,81962.12,2026-07,31
709,2026-06-26,2026-08-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,25169.29,25169.29,2026-08,36
716,2026-06-26,2026-07-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,26666.99,26666.99,2026-07,22
1401,2026-06-26,2026-07-10,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,1357.71,-1357.71,2026-07,14
1403,2026-06-26,2026-07-11,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,23669.0,-23669.0,2026-07,15
698,2026-06-29,2026-08-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,21272.06,21272.06,2026-08,36
714,2026-06-29,2026-07-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,16703.83,16703.83,2026-07,29
746,2026-07-01,2026-08-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,79334.2,79334.2,2026-08,60
1406,2026-07-01,2026-07-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,41550.28,-41550.28,2026-07,0
1408,2026-07-01,2026-07-01,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,20828.9,-20828.9,2026-07,0
739,2026-07-02,2026-07-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,60864.83,60864.83,2026-07,28
722,2026-07-03,2026-07-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,17576.37,17576.37,2026-07,17
1405,2026-07-05,2026-07-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,255117.1,-255117.1,2026-07,0
726,2026-07-07,2026-08-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,20333.89,20333.89,2026-08,37
740,2026-07-07,2026-07-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,18249.79,18249.79,2026-07,20
1418,2026-07-07,2026-07-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,7240.13,-7240.13,2026-07,8
